Pokemon,Fast Move,Charged Move,DPS,TDO,DPS^3*TDO,CP
Mew,Volt Switch,Flame Charge,8.484,317.9,194.1,3265
Carnivine,Vine Whip,Crunch,9.868,200.6,192.8,2159
Mew,Volt Switch,Flash Cannon,8.462,317.1,192.1,3265
Alolan Sandslash,Metal Claw,Bulldoze,9.033,258,190.2,2432
Drapion,Poison Sting,Aqua Tail,9.058,255.1,189.5,2453
Kingler,Metal Claw,Vice Grip,9.644,211.2,189.4,2829
Piloswine,Ice Shard,Stone Edge,9.254,235.8,186.9,2345
Relicanth,Zen Headbutt,Ancient Power,8.469,307.5,186.8,2528
Banette,Hex,Thunder,10.186,176.4,186.4,2298
Cloyster,Ice Shard,Icy Wind,8.981,256.7,185.9,2547
Cloyster,Ice Shard,Icy Wind,8.981,256.7,185.9,2547
Sunflora,Bullet Seed,Petal Blizzard,9.76,199.1,185.1,2141
Politoed,Mud Shot,Blizzard,8.862,264.9,184.3,2449
Raichu,Charm,Skull Bash,9.838,192.7,183.5,2182
Dusknoir,Hex,Ominous Wind,9.089,242.6,182.2,2388
Sudowoodo,Counter,Earthquake,9.23,228.8,179.9,2148
Politoed,Mud Shot,Earthquake,8.802,263.1,179.4,2449
Haunter,Astonish,Shadow Punch,11.021,133.4,178.6,1963
Pinsir,Rock Smash,Vice Grip,9.212,224.2,175.2,2959
Mew,Charge Beam,Low Sweep,8.235,308.6,172.3,3265
Victreebel,Razor Leaf,Leaf Tornado,9.421,201,168.1,2431
Crawdaunt,Snarl,Vice Grip,9.666,184.3,166.5,2474
Mew,Volt Switch,Low Sweep,8.14,305,164.5,3265
Drapion,Infestation,Aqua Tail,8.742,246.2,164.4,2453
Dusknoir,Astonish,Ominous Wind,8.847,236.2,163.5,2388
Starmie,Hidden Power,Thunder,9.126,214.2,162.8,2584
Starmie,Hidden Power,Thunder,9.126,214.2,162.8,2584
Starmie,Hidden Power,Thunder,9.126,214.2,162.8,2584
Starmie,Hidden Power,Thunder,9.126,214.2,162.8,2584
Starmie,Hidden Power,Thunder,9.126,214.2,162.8,2584
Starmie,Hidden Power,Thunder,9.126,214.2,162.8,2584
Starmie,Hidden Power,Thunder,9.126,214.2,162.8,2584
Starmie,Hidden Power,Thunder,9.126,214.2,162.8,2584
Starmie,Hidden Power,Thunder,9.126,214.2,162.8,2584
Starmie,Hidden Power,Thunder,9.126,214.2,162.8,2584
Starmie,Hidden Power,Thunder,9.126,214.2,162.8,2584
Starmie,Hidden Power,Thunder,9.126,214.2,162.8,2584
Starmie,Hidden Power,Thunder,9.126,214.2,162.8,2584
Starmie,Hidden Power,Thunder,9.126,214.2,162.8,2584
Haunter,Astonish,Dark Pulse,10.732,129.9,160.6,1963
Dusknoir,Hex,Dark Pulse,8.805,235.1,160.5,2388
Ninetales,Ember,Psyshock,8.744,238.8,159.7,2279
Carnivine,Bite,Crunch,9.408,191.3,159.3,2159
Alolan Ninetales,Feint Attack,Psyshock,8.625,239,153.4,2309
Raichu,Volt Switch,Thunder,9.373,183.6,151.2,2182
Ninetales,Ember,Heat Wave,8.607,235.1,149.9,2279
Ninetales,Feint Attack,Psyshock,8.588,234.6,148.6,2279
Shiftry,Razor Leaf,Leaf Tornado,9.147,191.7,146.7,2333
Raichu,Thunder Shock,Brick Break,9.295,182,146.2,2182
Snorlax,Yawn,Outrage,7.585,334.1,145.8,3225
Victreebel,Acid,Leaf Tornado,9.074,193.6,144.7,2431
Drapion,Poison Sting,Fell Stinger,8.462,238.3,144.4,2453
Raichu,Spark,Brick Break,9.25,181.2,143.4,2182
Raichu,Charm,Brick Break,9.242,181,142.9,2182
Raichu,Volt Switch,Skull Bash,9.222,180.6,141.7,2182
Dusknoir,Astonish,Dark Pulse,8.534,227.8,141.6,2388
Alolan Ninetales,Powder Snow,Psyshock,8.373,232,136.2,2309
Piloswine,Powder Snow,Stone Edge,8.51,216.9,133.7,2345
Ninetales,Feint Attack,Heat Wave,8.353,228.2,133,2279
Kingler,Mud Shot,Vice Grip,8.802,192.7,131.4,2829
Drapion,Infestation,Fell Stinger,8.152,229.6,124.4,2453
Shiftry,Feint Attack,Leaf Tornado,8.769,183.7,123.9,2333
Shiftry,Snarl,Leaf Tornado,8.76,183.6,123.4,2333
Grumpig,Charge Beam,Mirror Coat,8.044,232.3,120.9,2369
Snorlax,Yawn,Body Slam,7.223,318.2,119.9,3225
Alolan Sandslash,Powder Snow,Bulldoze,7.914,226,112,2432
Raichu,Volt Switch,Brick Break,8.662,169.6,110.2,2182
Froslass,Hex,Crunch,8.387,179.6,106,2040
Drifblim,Hex,Icy Wind,7.922,210.3,104.5,2382
Drifblim,Astonish,Icy Wind,7.782,206.6,97.4,2382
Froslass,Powder Snow,Crunch,8.187,175.3,96.2,2040
Snorlax,Yawn,Hyper Beam,6.646,292.8,85.9,3225
Snorlax,Yawn,Return,6.553,288.7,81.2,3225
Snorlax,Yawn,Superpower,6.53,287.7,80.1,3225
Snorlax,Yawn,Skull Bash,6.232,274.5,66.5,3225
Snorlax,Yawn,Heavy Slam,6.057,266.8,59.3,3225
Snorlax,Yawn,Earthquake,5.35,235.7,36.1,3225
Alolan Muk,Bite,Acid Spray,4.217,135.7,10.2,2757
Alolan Muk,Poison Jab,Acid Spray,4.217,135.7,10.2,2757
Alolan Muk,Snarl,Acid Spray,4.217,135.7,10.2,2757
Muk,Infestation,Acid Spray,4.217,135.7,10.2,2757
Muk,Poison Jab,Acid Spray,4.217,135.7,10.2,2757
Muk,Acid,Acid Spray,4.217,135.7,10.2,2757
Muk,Lick,Acid Spray,4.217,135.7,10.2,2757
Victreebel,Acid,Acid Spray,4.553,97.2,9.2,2431
Victreebel,Razor Leaf,Acid Spray,4.553,97.2,9.2,2431
Tentacruel,Acid,Acid Spray,3.743,119.3,6.3,2422
Tentacruel,Poison Jab,Acid Spray,3.743,119.3,6.3,2422
Terrakion,Smack Down,Rock Slide,15.696,505.1,,3698
Terrakion,Smack Down,Close Combat,14.836,477.4,,3698
Terrakion,Smack Down,Earthquake,14.424,464.1,,3698
Terrakion,Zen Headbutt,Rock Slide,14.371,462.4,,3698
Terrakion,Zen Headbutt,Close Combat,12.897,415,,3698
Terrakion,Zen Headbutt,Earthquake,12.56,404.1,,3698
Glaceon,Frost Breath,Avalanche,15.075,409.7,,3126
Glaceon,Frost Breath,Ice Beam,13.959,379.3,,3126
Glaceon,Frost Breath,Icy Wind,11.667,317.1,,3126
Glaceon,Ice Shard,Avalanche,14.844,403.4,,3126
Glaceon,Ice Shard,Ice Beam,13.689,372,,3126
Glaceon,Ice Shard,Icy Wind,11.366,308.9,,3126
